subprocess_time,reported_http_get_time
0.14535212516784668,0.0190755
0.1369340419769287,0.016986292
0.1317129135131836,0.019061833
0.1265411376953125,0.018347625
0.12559771537780762,0.018953417
0.12488007545471191,0.0182525
0.12288212776184082,0.017364083
0.11713385581970215,0.016957333
0.11143302917480469,0.016561792
0.11203694343566895,0.016465667
0.020472049713134766,0.00910125
0.013895273208618164,0.006472167
0.013534069061279297,0.005449959
0.016655921936035156,0.0105515
0.012651920318603516,0.007813667
0.014533758163452148,0.005541375
0.011449098587036133,0.005824
0.011499166488647461,0.00556825
0.010905742645263672,0.004861125
0.009530782699584961,0.004667792
0.016376018524169922,0.005654875
0.023578882217407227,0.014783041
0.018662214279174805,0.009168083
0.024517059326171875,0.018105542
0.01927804946899414,0.013194583
0.0197141170501709,0.008519166
0.01611924171447754,0.008428291
0.016501903533935547,0.008934667
0.01543283462524414,0.007523916
0.015052080154418945,0.008540334
0.0256040096282959,0.009141041
0.017537832260131836,0.010160458
0.020126819610595703,0.006682417
0.019805908203125,0.007436875
0.014046907424926758,0.006032
0.012773752212524414,0.006225
0.015126943588256836,0.00689425
0.011075019836425781,0.006247583
0.00909280776977539,0.0041725
0.008748054504394531,0.004124875
0.0295717716217041,0.013270459
0.02292490005493164,0.011092667
0.02502894401550293,0.012411208
0.023639202117919922,0.009414042
0.02559518814086914,0.016707
0.015699148178100586,0.007545291
0.01868915557861328,0.009849333
0.01841878890991211,0.006996458
0.014621257781982422,0.008081083
0.017603158950805664,0.007864958
0.02532505989074707,0.011458458
0.022652864456176758,0.014084917
0.021481037139892578,0.0081565
0.019531965255737305,0.005212417
0.01733994483947754,0.00974725
0.011690139770507812,0.006320458
0.01343393325805664,0.00836025
0.010692834854125977,0.005075792
0.008981943130493164,0.003813625
0.006733894348144531,0.002892375
0.025318145751953125,0.015049208
0.018582820892333984,0.010970833
0.01850605010986328,0.009737291
0.01468801498413086,0.006933959
0.01504826545715332,0.008246125
0.015039920806884766,0.008973708
0.011746883392333984,0.005177042
0.011769771575927734,0.004203917
0.01106715202331543,0.004522125
0.010308980941772461,0.005760917
0.02300405502319336,0.0119655
0.02305293083190918,0.006703208
0.01930403709411621,0.005588875
0.014447927474975586,0.009530667
0.011176824569702148,0.005088917
0.016248226165771484,0.009020458
0.01006007194519043,0.00513375
0.010552167892456055,0.004665833
0.008794784545898438,0.004762
0.008086919784545898,0.004418375
0.022268056869506836,0.014556792
0.01995086669921875,0.010537375
0.020412206649780273,0.008865708
0.013065814971923828,0.005999375
0.014580965042114258,0.005648125
0.01258707046508789,0.00729375
0.012329816818237305,0.005512041
0.010906219482421875,0.00425625
0.009433269500732422,0.004466959
0.0070917606353759766,0.003863166
0.01750493049621582,0.012145125
0.020483016967773438,0.014151167
0.0178830623626709,0.005870458
0.01502227783203125,0.00732175
0.012617111206054688,0.005314958
0.013391971588134766,0.008830958
0.013494014739990234,0.005312042
0.009460926055908203,0.004675417
0.0075740814208984375,0.004180125
0.007188081741333008,0.003227166
0.02702808380126953,0.013355084
0.017323970794677734,0.008717458
0.0193479061126709,0.006471625
0.01665520668029785,0.005880625
0.013540983200073242,0.006457083
0.013383865356445312,0.007302625
0.010225296020507812,0.004880208
0.010393142700195312,0.004123334
0.010258913040161133,0.003914541
0.009147882461547852,0.004888666
0.02193307876586914,0.01686075
0.014703989028930664,0.00991625
0.015391826629638672,0.010499833
0.012418031692504883,0.006863375
0.012771129608154297,0.006031209
0.012499809265136719,0.004794333
0.012124300003051758,0.004588
0.010871171951293945,0.004338
0.010151863098144531,0.004229208
0.009835958480834961,0.004538209
0.017858028411865234,0.0081975
0.02010798454284668,0.00864525
0.022062063217163086,0.005741542
0.017905235290527344,0.013070333
0.014494895935058594,0.007649209
0.011965751647949219,0.005982375
0.010702848434448242,0.004880792
0.010097026824951172,0.0047715
0.008846044540405273,0.004328709
0.007340192794799805,0.0036205
0.027430057525634766,0.01450275
0.02328181266784668,0.009736917
0.01342630386352539,0.006203416
0.015224695205688477,0.006733459
0.01305389404296875,0.009002958
0.011086225509643555,0.006482833
0.010113000869750977,0.005291542
0.009907245635986328,0.003939042
0.008244991302490234,0.003937458
0.00870203971862793,0.00317475
0.03474998474121094,0.015550375
0.03010702133178711,0.006555
0.01742720603942871,0.008095916
0.01677703857421875,0.0076345
0.01544332504272461,0.008737334
0.015870094299316406,0.0073885
0.013889074325561523,0.006921916
0.011188268661499023,0.005848875
0.008543014526367188,0.004429666
0.006882190704345703,0.002895542
0.01647782325744629,0.006976041
0.0156710147857666,0.009154292
0.024206876754760742,0.014370833
0.013767004013061523,0.006247375
0.013674020767211914,0.006011541
0.01208806037902832,0.006852917
0.012472867965698242,0.005754792
0.011664867401123047,0.006410666
0.009370803833007812,0.005660541
0.008713245391845703,0.004081666
0.02220916748046875,0.013367458
0.02064204216003418,0.013513166
0.010633230209350586,0.004871667
0.012694120407104492,0.0065005
0.013133049011230469,0.007451208
0.01194906234741211,0.007462083
0.011651039123535156,0.00711175
0.010026693344116211,0.004946709
0.007801055908203125,0.004153292
0.007743120193481445,0.00327575
0.02788090705871582,0.009829833
0.015398979187011719,0.005775459
0.023451805114746094,0.010132667
0.020803213119506836,0.005747791
0.015158891677856445,0.005375875
0.014316797256469727,0.00612225
0.017571210861206055,0.009869208
0.012833118438720703,0.005533375
0.012359142303466797,0.006123166
0.008944988250732422,0.003820708
0.0195009708404541,0.007600291
0.016336917877197266,0.010246833
0.020075082778930664,0.007628208
0.016024112701416016,0.00541125
0.015711069107055664,0.008327959
0.013494014739990234,0.005544
0.010333776473999023,0.005559375
0.009209871292114258,0.005115709
0.00919795036315918,0.004733291
0.008838891983032227,0.003473125
0.03489828109741211,0.017199917
0.023891210556030273,0.009761583
0.02248382568359375,0.0104745
0.016427993774414062,0.007882041
0.017235755920410156,0.006724042
0.014627218246459961,0.008196125
0.012975931167602539,0.007771542
0.012886762619018555,0.005101083
0.009421825408935547,0.005135917
0.0077970027923583984,0.002926875
0.03421497344970703,0.0128285
0.016732215881347656,0.009047458
0.02384185791015625,0.016287167
0.014907121658325195,0.005883375
0.013459920883178711,0.006245959
